,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation,total_suicides_no,country_yearly_population,country_yearly_suicides
841,Russian Federation,2007,male,25-34 years,7483,10843276,69.01,Russian Federation2007,,"1,299,705,247,686",9643,Generation X,334082,134778964,41149
842,Russian Federation,2007,male,35-54 years,13065,20173873,64.76,Russian Federation2007,,"1,299,705,247,686",9643,Boomers,334082,134778964,41149
843,Russian Federation,2007,male,55-74 years,6151,10209479,60.25,Russian Federation2007,,"1,299,705,247,686",9643,Silent,334082,134778964,41149
844,Russian Federation,2007,male,15-24 years,5257,11862129,44.32,Russian Federation2007,,"1,299,705,247,686",9643,Millenials,334082,134778964,41149
845,Russian Federation,2007,female,75+ years,1358,5710937,23.78,Russian Federation2007,,"1,299,705,247,686",9643,Silent,334082,134778964,41149
846,Russian Federation,2007,female,55-74 years,1738,15620091,11.13,Russian Federation2007,,"1,299,705,247,686",9643,Silent,334082,134778964,41149
847,Russian Federation,2007,female,35-54 years,2176,22379725,9.72,Russian Federation2007,,"1,299,705,247,686",9643,Boomers,334082,134778964,41149
848,Russian Federation,2007,female,25-34 years,1051,10944247,9.6,Russian Federation2007,,"1,299,705,247,686",9643,Generation X,334082,134778964,41149
849,Russian Federation,2007,female,15-24 years,949,11502702,8.25,Russian Federation2007,,"1,299,705,247,686",9643,Millenials,334082,134778964,41149
850,Russian Federation,2007,male,5-14 years,192,6911384,2.78,Russian Federation2007,,"1,299,705,247,686",9643,Generation Z,334082,134778964,41149
851,Russian Federation,2007,female,5-14 years,69,6605348,1.04,Russian Federation2007,,"1,299,705,247,686",9643,Generation Z,334082,134778964,41149
852,Russian Federation,2008,male,75+ years,1712,2029226,84.37,Russian Federation2008,,"1,660,844,408,500",12359,Silent,334082,134385949,38211
853,Russian Federation,2008,male,25-34 years,6860,11091377,61.85,Russian Federation2008,,"1,660,844,408,500",12359,Generation X,334082,134385949,38211
854,Russian Federation,2008,male,35-54 years,11848,20041975,59.12,Russian Federation2008,,"1,660,844,408,500",12359,Boomers,334082,134385949,38211
855,Russian Federation,2008,male,55-74 years,5855,10403205,56.28,Russian Federation2008,,"1,660,844,408,500",12359,Silent,334082,134385949,38211
856,Russian Federation,2008,male,15-24 years,4863,11377099,42.74,Russian Federation2008,,"1,660,844,408,500",12359,Millenials,334082,134385949,38211
857,Russian Federation,2008,female,75+ years,1285,5714841,22.49,Russian Federation2008,,"1,660,844,408,500",12359,Silent,334082,134385949,38211
858,Russian Federation,2008,female,55-74 years,1613,15906813,10.14,Russian Federation2008,,"1,660,844,408,500",12359,Silent,334082,134385949,38211
859,Russian Federation,2008,female,35-54 years,2040,22229346,9.18,Russian Federation2008,,"1,660,844,408,500",12359,Boomers,334082,134385949,38211
860,Russian Federation,2008,female,25-34 years,981,11179123,8.78,Russian Federation2008,,"1,660,844,408,500",12359,Generation X,334082,134385949,38211
861,Russian Federation,2008,female,15-24 years,916,11025088,8.31,Russian Federation2008,,"1,660,844,408,500",12359,Millenials,334082,134385949,38211
862,Russian Federation,2008,male,5-14 years,148,6848169,2.16,Russian Federation2008,,"1,660,844,408,500",12359,Generation Z,334082,134385949,38211
863,Russian Federation,2008,female,5-14 years,90,6539687,1.38,Russian Federation2008,,"1,660,844,408,500",12359,Generation Z,334082,134385949,38211
864,Russian Federation,2009,male,75+ years,1534,2012787,76.21,Russian Federation2009,,"1,222,643,696,992",9118,Silent,334082,134085433,37408
865,Russian Federation,2009,male,25-34 years,7233,11373727,63.59,Russian Federation2009,,"1,222,643,696,992",9118,Generation X,334082,134085433,37408
866,Russian Federation,2009,male,35-54 years,11721,19901557,58.89,Russian Federation2009,,"1,222,643,696,992",9118,Boomers,334082,134085433,37408
867,Russian Federation,2009,male,55-74 years,5637,10645241,52.95,Russian Federation2009,,"1,222,643,696,992",9118,Silent,334082,134085433,37408
868,Russian Federation,2009,male,15-24 years,4632,10819693,42.81,Russian Federation2009,,"1,222,643,696,992",9118,Millenials,334082,134085433,37408
869,Russian Federation,2009,female,75+ years,1133,5657810,20.03,Russian Federation2009,,"1,222,643,696,992",9118,Silent,334082,134085433,37408
870,Russian Federation,2009,female,55-74 years,1519,16287675,9.33,Russian Federation2009,,"1,222,643,696,992",9118,Silent,334082,134085433,37408
871,Russian Federation,2009,female,35-54 years,1930,22050450,8.75,Russian Federation2009,,"1,222,643,696,992",9118,Boomers,334082,134085433,37408
872,Russian Federation,2009,female,25-34 years,986,11440839,8.62,Russian Federation2009,,"1,222,643,696,992",9118,Generation X,334082,134085433,37408
873,Russian Federation,2009,female,15-24 years,839,10472951,8.01,Russian Federation2009,,"1,222,643,696,992",9118,Millenials,334082,134085433,37408
874,Russian Federation,2009,male,5-14 years,166,6869835,2.42,Russian Federation2009,,"1,222,643,696,992",9118,Generation Z,334082,134085433,37408
875,Russian Federation,2009,female,5-14 years,78,6552868,1.19,Russian Federation2009,,"1,222,643,696,992",9118,Generation Z,334082,134085433,37408
876,Russian Federation,2010,male,75+ years,1506,2023458,74.43,Russian Federation2010,,"1,524,916,112,079",11307,Silent,334082,134865987,33356
877,Russian Federation,2010,male,25-34 years,6508,11398127,57.1,Russian Federation2010,,"1,524,916,112,079",11307,Generation X,334082,134865987,33356
878,Russian Federation,2010,male,35-54 years,10304,19786280,52.08,Russian Federation2010,,"1,524,916,112,079",11307,Generation X,334082,134865987,33356
879,Russian Federation,2010,male,55-74 years,5178,11174530,46.34,Russian Federation2010,,"1,524,916,112,079",11307,Silent,334082,134865987,33356
880,Russian Federation,2010,male,15-24 years,3934,10546669,37.3,Russian Federation2010,,"1,524,916,112,079",11307,Millenials,334082,134865987,33356
881,Russian Federation,2010,female,75+ years,1041,5711389,18.23,Russian Federation2010,,"1,524,916,112,079",11307,Silent,334082,134865987,33356
882,Russian Federation,2010,female,55-74 years,1354,16921727,8.0,Russian Federation2010,,"1,524,916,112,079",11307,Silent,334082,134865987,33356
883,Russian Federation,2010,female,25-34 years,893,11473939,7.78,Russian Federation2010,,"1,524,916,112,079",11307,Generation X,334082,134865987,33356
884,Russian Federation,2010,female,35-54 years,1680,21894031,7.67,Russian Federation2010,,"1,524,916,112,079",11307,Generation X,334082,134865987,33356
885,Russian Federation,2010,female,15-24 years,763,10241329,7.45,Russian Federation2010,,"1,524,916,112,079",11307,Millenials,334082,134865987,33356
886,Russian Federation,2010,male,5-14 years,131,7012170,1.87,Russian Federation2010,,"1,524,916,112,079",11307,Generation Z,334082,134865987,33356
887,Russian Federation,2010,female,5-14 years,64,6682338,0.96,Russian Federation2010,,"1,524,916,112,079",11307,Generation Z,334082,134865987,33356
888,Russian Federation,2011,male,75+ years,1485,2093449,70.94,Russian Federation2011,,"2,051,661,732,060",15226,Silent,334082,134745874,31038
889,Russian Federation,2011,male,25-34 years,6011,11598196,51.83,Russian Federation2011,,"2,051,661,732,060",15226,Millenials,334082,134745874,31038
890,Russian Federation,2011,male,35-54 years,9411,19684905,47.81,Russian Federation2011,,"2,051,661,732,060",15226,Generation X,334082,134745874,31038
891,Russian Federation,2011,male,55-74 years,4892,11401026,42.91,Russian Federation2011,,"2,051,661,732,060",15226,Boomers,334082,134745874,31038
892,Russian Federation,2011,male,15-24 years,3569,10070836,35.44,Russian Federation2011,,"2,051,661,732,060",15226,Millenials,334082,134745874,31038
893,Russian Federation,2011,female,75+ years,1103,5829088,18.92,Russian Federation2011,,"2,051,661,732,060",15226,Silent,334082,134745874,31038
894,Russian Federation,2011,female,15-24 years,740,9723773,7.61,Russian Federation2011,,"2,051,661,732,060",15226,Millenials,334082,134745874,31038
895,Russian Federation,2011,female,55-74 years,1300,17200185,7.56,Russian Federation2011,,"2,051,661,732,060",15226,Boomers,334082,134745874,31038
896,Russian Federation,2011,female,25-34 years,843,11638171,7.24,Russian Federation2011,,"2,051,661,732,060",15226,Millenials,334082,134745874,31038
897,Russian Federation,2011,female,35-54 years,1515,21733089,6.97,Russian Federation2011,,"2,051,661,732,060",15226,Generation X,334082,134745874,31038
898,Russian Federation,2011,male,5-14 years,102,7052757,1.45,Russian Federation2011,,"2,051,661,732,060",15226,Generation Z,334082,134745874,31038
899,Russian Federation,2011,female,5-14 years,67,6720399,1.0,Russian Federation2011,,"2,051,661,732,060",15226,Generation Z,334082,134745874,31038
900,Russian Federation,2012,male,75+ years,1486,2211989,67.18,Russian Federation2012,,"2,210,256,976,945",16413,Silent,334082,134668522,29643
901,Russian Federation,2012,male,25-34 years,5762,11845892,48.64,Russian Federation2012,,"2,210,256,976,945",16413,Millenials,334082,134668522,29643
902,Russian Federation,2012,male,35-54 years,8755,19588712,44.69,Russian Federation2012,,"2,210,256,976,945",16413,Generation X,334082,134668522,29643
903,Russian Federation,2012,male,55-74 years,4804,11597408,41.42,Russian Federation2012,,"2,210,256,976,945",16413,Boomers,334082,134668522,29643
904,Russian Federation,2012,male,15-24 years,3275,9484213,34.53,Russian Federation2012,,"2,210,256,976,945",16413,Millenials,334082,134668522,29643
905,Russian Federation,2012,female,75+ years,1095,6062562,18.06,Russian Federation2012,,"2,210,256,976,945",16413,Silent,334082,134668522,29643
906,Russian Federation,2012,female,25-34 years,866,11827264,7.32,Russian Federation2012,,"2,210,256,976,945",16413,Millenials,334082,134668522,29643
907,Russian Federation,2012,female,35-54 years,1572,21564691,7.29,Russian Federation2012,,"2,210,256,976,945",16413,Generation X,334082,134668522,29643
908,Russian Federation,2012,female,55-74 years,1229,17375445,7.07,Russian Federation2012,,"2,210,256,976,945",16413,Boomers,334082,134668522,29643
909,Russian Federation,2012,female,15-24 years,627,9131383,6.87,Russian Federation2012,,"2,210,256,976,945",16413,Millenials,334082,134668522,29643
910,Russian Federation,2012,male,5-14 years,107,7159170,1.49,Russian Federation2012,,"2,210,256,976,945",16413,Generation Z,334082,134668522,29643
911,Russian Federation,2012,female,5-14 years,65,6819793,0.95,Russian Federation2012,,"2,210,256,976,945",16413,Generation Z,334082,134668522,29643
912,Russian Federation,2013,male,75+ years,1549,2349484,65.93,Russian Federation2013,,"2,297,128,039,058",17052,Silent,334082,134713962,28690
913,Russian Federation,2013,male,25-34 years,5825,12057910,48.31,Russian Federation2013,,"2,297,128,039,058",17052,Millenials,334082,134713962,28690
914,Russian Federation,2013,male,35-54 years,8815,19484117,45.24,Russian Federation2013,,"2,297,128,039,058",17052,Generation X,334082,134713962,28690
915,Russian Federation,2013,male,55-74 years,4644,11808589,39.33,Russian Federation2013,,"2,297,128,039,058",17052,Boomers,334082,134713962,28690
916,Russian Federation,2013,male,15-24 years,2770,8908926,31.09,Russian Federation2013,,"2,297,128,039,058",17052,Millenials,334082,134713962,28690
917,Russian Federation,2013,female,75+ years,1000,6355318,15.73,Russian Federation2013,,"2,297,128,039,058",17052,Silent,334082,134713962,28690
918,Russian Federation,2013,female,35-54 years,1454,21385188,6.8,Russian Federation2013,,"2,297,128,039,058",17052,Generation X,334082,134713962,28690
919,Russian Federation,2013,female,25-34 years,803,11984461,6.7,Russian Federation2013,,"2,297,128,039,058",17052,Millenials,334082,134713962,28690
920,Russian Federation,2013,female,55-74 years,1154,17517861,6.59,Russian Federation2013,,"2,297,128,039,058",17052,Boomers,334082,134713962,28690
921,Russian Federation,2013,female,15-24 years,511,8554683,5.97,Russian Federation2013,,"2,297,128,039,058",17052,Millenials,334082,134713962,28690
922,Russian Federation,2013,male,5-14 years,111,7327888,1.51,Russian Federation2013,,"2,297,128,039,058",17052,Generation Z,334082,134713962,28690
923,Russian Federation,2013,female,5-14 years,54,6979537,0.77,Russian Federation2013,,"2,297,128,039,058",17052,Generation Z,334082,134713962,28690
924,Russian Federation,2014,male,75+ years,1597,2349484,67.97,Russian Federation2014,,"2,063,662,665,172",15319,Silent,334082,134713962,26541
925,Russian Federation,2014,male,25-34 years,5276,12057910,43.76,Russian Federation2014,,"2,063,662,665,172",15319,Millenials,334082,134713962,26541
926,Russian Federation,2014,male,35-54 years,8105,19484117,41.6,Russian Federation2014,,"2,063,662,665,172",15319,Generation X,334082,134713962,26541
927,Russian Federation,2014,male,55-74 years,4501,11808589,38.12,Russian Federation2014,,"2,063,662,665,172",15319,Boomers,334082,134713962,26541
928,Russian Federation,2014,male,15-24 years,2311,8908926,25.94,Russian Federation2014,,"2,063,662,665,172",15319,Millenials,334082,134713962,26541
929,Russian Federation,2014,female,75+ years,1019,6355318,16.03,Russian Federation2014,,"2,063,662,665,172",15319,Silent,334082,134713962,26541
930,Russian Federation,2014,female,55-74 years,1105,17517861,6.31,Russian Federation2014,,"2,063,662,665,172",15319,Boomers,334082,134713962,26541
931,Russian Federation,2014,female,35-54 years,1297,21385188,6.06,Russian Federation2014,,"2,063,662,665,172",15319,Generation X,334082,134713962,26541
932,Russian Federation,2014,female,25-34 years,723,11984461,6.03,Russian Federation2014,,"2,063,662,665,172",15319,Millenials,334082,134713962,26541
933,Russian Federation,2014,female,15-24 years,467,8554683,5.46,Russian Federation2014,,"2,063,662,665,172",15319,Millenials,334082,134713962,26541
934,Russian Federation,2014,male,5-14 years,96,7327888,1.31,Russian Federation2014,,"2,063,662,665,172",15319,Generation Z,334082,134713962,26541
935,Russian Federation,2014,female,5-14 years,44,6979537,0.63,Russian Federation2014,,"2,063,662,665,172",15319,Generation Z,334082,134713962,26541
936,Russian Federation,2015,male,75+ years,1519,2608590,58.23,Russian Federation2015,,"1,368,400,705,491",9987,Silent,334082,137018943,25432
937,Russian Federation,2015,male,35-54 years,7898,19598084,40.3,Russian Federation2015,,"1,368,400,705,491",9987,Generation X,334082,137018943,25432
938,Russian Federation,2015,male,25-34 years,4994,12407057,40.25,Russian Federation2015,,"1,368,400,705,491",9987,Millenials,334082,137018943,25432
939,Russian Federation,2015,male,55-74 years,4443,12564884,35.36,Russian Federation2015,,"1,368,400,705,491",9987,Boomers,334082,137018943,25432
940,Russian Federation,2015,male,15-24 years,1928,7995706,24.11,Russian Federation2015,,"1,368,400,705,491",9987,Millenials,334082,137018943,25432
941,Russian Federation,2015,female,75+ years,953,6957819,13.7,Russian Federation2015,,"1,368,400,705,491",9987,Silent,334082,137018943,25432
942,Russian Federation,2015,female,35-54 years,1391,21387236,6.5,Russian Federation2015,,"1,368,400,705,491",9987,Generation X,334082,137018943,25432
943,Russian Federation,2015,female,25-34 years,730,12264840,5.95,Russian Federation2015,,"1,368,400,705,491",9987,Millenials,334082,137018943,25432
944,Russian Federation,2015,female,55-74 years,1062,18280577,5.81,Russian Federation2015,,"1,368,400,705,491",9987,Boomers,334082,137018943,25432
945,Russian Federation,2015,female,15-24 years,378,7653174,4.94,Russian Federation2015,,"1,368,400,705,491",9987,Millenials,334082,137018943,25432
946,Russian Federation,2015,male,5-14 years,79,7836667,1.01,Russian Federation2015,,"1,368,400,705,491",9987,Generation Z,334082,137018943,25432
947,Russian Federation,2015,female,5-14 years,57,7464309,0.76,Russian Federation2015,,"1,368,400,705,491",9987,Generation Z,334082,137018943,25432
948,Ukraine,2006,male,75+ years,562,825192,68.11,Ukraine2006,,"107,753,069,307",2418,Silent,81876,44560034,10013
949,Ukraine,2006,male,35-54 years,3420,6336363,53.97,Ukraine2006,,"107,753,069,307",2418,Boomers,81876,44560034,10013
950,Ukraine,2006,male,55-74 years,1993,3782567,52.69,Ukraine2006,,"107,753,069,307",2418,Silent,81876,44560034,10013
951,Ukraine,2006,male,25-34 years,1455,3390847,42.91,Ukraine2006,,"107,753,069,307",2418,Generation X,81876,44560034,10013
952,Ukraine,2006,male,15-24 years,837,3739295,22.38,Ukraine2006,,"107,753,069,307",2418,Millenials,81876,44560034,10013
953,Ukraine,2006,female,75+ years,333,2134223,15.6,Ukraine2006,,"107,753,069,307",2418,Silent,81876,44560034,10013
954,Ukraine,2006,female,55-74 years,563,5633228,9.99,Ukraine2006,,"107,753,069,307",2418,Silent,81876,44560034,10013
955,Ukraine,2006,female,35-54 years,540,7108424,7.6,Ukraine2006,,"107,753,069,307",2418,Boomers,81876,44560034,10013
956,Ukraine,2006,female,25-34 years,170,3394295,5.01,Ukraine2006,,"107,753,069,307",2418,Generation X,81876,44560034,10013
957,Ukraine,2006,female,15-24 years,98,3577436,2.74,Ukraine2006,,"107,753,069,307",2418,Millenials,81876,44560034,10013
958,Ukraine,2006,male,5-14 years,33,2377451,1.39,Ukraine2006,,"107,753,069,307",2418,Millenials,81876,44560034,10013
959,Ukraine,2006,female,5-14 years,9,2260713,0.4,Ukraine2006,,"107,753,069,307",2418,Millenials,81876,44560034,10013
960,Ukraine,2007,male,75+ years,517,830015,62.29,Ukraine2007,,"142,719,009,901",3229,Silent,81876,44198672,10032
961,Ukraine,2007,male,35-54 years,3392,6292640,53.9,Ukraine2007,,"142,719,009,901",3229,Boomers,81876,44198672,10032
962,Ukraine,2007,male,55-74 years,1922,3792721,50.68,Ukraine2007,,"142,719,009,901",3229,Silent,81876,44198672,10032
963,Ukraine,2007,male,25-34 years,1546,3414696,45.27,Ukraine2007,,"142,719,009,901",3229,Generation X,81876,44198672,10032
964,Ukraine,2007,male,15-24 years,987,3673201,26.87,Ukraine2007,,"142,719,009,901",3229,Millenials,81876,44198672,10032
965,Ukraine,2007,female,75+ years,325,2125683,15.29,Ukraine2007,,"142,719,009,901",3229,Silent,81876,44198672,10032
966,Ukraine,2007,female,55-74 years,483,5668759,8.52,Ukraine2007,,"142,719,009,901",3229,Silent,81876,44198672,10032
967,Ukraine,2007,female,35-54 years,500,7060722,7.08,Ukraine2007,,"142,719,009,901",3229,Boomers,81876,44198672,10032
968,Ukraine,2007,female,25-34 years,181,3405078,5.32,Ukraine2007,,"142,719,009,901",3229,Generation X,81876,44198672,10032
969,Ukraine,2007,female,15-24 years,129,3511720,3.67,Ukraine2007,,"142,719,009,901",3229,Millenials,81876,44198672,10032
970,Ukraine,2007,male,5-14 years,39,2268187,1.72,Ukraine2007,,"142,719,009,901",3229,Generation Z,81876,44198672,10032
971,Ukraine,2007,female,5-14 years,11,2155250,0.51,Ukraine2007,,"142,719,009,901",3229,Generation Z,81876,44198672,10032
972,Ukraine,2008,male,75+ years,554,818086,67.72,Ukraine2008,,"179,992,405,832",4104,Silent,81876,43856123,9454
973,Ukraine,2008,male,55-74 years,1854,3810278,48.66,Ukraine2008,,"179,992,405,832",4104,Silent,81876,43856123,9454
974,Ukraine,2008,male,35-54 years,3027,6254054,48.4,Ukraine2008,,"179,992,405,832",4104,Boomers,81876,43856123,9454
975,Ukraine,2008,male,25-34 years,1452,3466915,41.88,Ukraine2008,,"179,992,405,832",4104,Generation X,81876,43856123,9454
976,Ukraine,2008,male,15-24 years,856,3561320,24.04,Ukraine2008,,"179,992,405,832",4104,Millenials,81876,43856123,9454
977,Ukraine,2008,female,75+ years,347,2087152,16.63,Ukraine2008,,"179,992,405,832",4104,Silent,81876,43856123,9454
978,Ukraine,2008,female,55-74 years,483,5726858,8.43,Ukraine2008,,"179,992,405,832",4104,Silent,81876,43856123,9454
979,Ukraine,2008,female,35-54 years,528,7018040,7.52,Ukraine2008,,"179,992,405,832",4104,Boomers,81876,43856123,9454
980,Ukraine,2008,female,25-34 years,182,3441323,5.29,Ukraine2008,,"179,992,405,832",4104,Generation X,81876,43856123,9454
981,Ukraine,2008,female,15-24 years,118,3405168,3.47,Ukraine2008,,"179,992,405,832",4104,Millenials,81876,43856123,9454
982,Ukraine,2008,male,5-14 years,36,2188808,1.64,Ukraine2008,,"179,992,405,832",4104,Generation Z,81876,43856123,9454
983,Ukraine,2008,female,5-14 years,17,2078121,0.82,Ukraine2008,,"179,992,405,832",4104,Generation Z,81876,43856123,9454
984,Ukraine,2009,male,75+ years,532,802009,66.33,Ukraine2009,,"117,227,769,792",2691,Silent,81876,43557944,9715
985,Ukraine,2009,male,35-54 years,3133,6221337,50.36,Ukraine2009,,"117,227,769,792",2691,Boomers,81876,43557944,9715
986,Ukraine,2009,male,55-74 years,1882,3841612,48.99,Ukraine2009,,"117,227,769,792",2691,Silent,81876,43557944,9715
987,Ukraine,2009,male,25-34 years,1504,3534883,42.55,Ukraine2009,,"117,227,769,792",2691,Generation X,81876,43557944,9715
988,Ukraine,2009,male,15-24 years,906,3418274,26.5,Ukraine2009,,"117,227,769,792",2691,Millenials,81876,43557944,9715
989,Ukraine,2009,female,75+ years,313,2034703,15.38,Ukraine2009,,"117,227,769,792",2691,Silent,81876,43557944,9715
990,Ukraine,2009,female,55-74 years,556,5806966,9.57,Ukraine2009,,"117,227,769,792",2691,Silent,81876,43557944,9715
991,Ukraine,2009,female,35-54 years,502,6971143,7.2,Ukraine2009,,"117,227,769,792",2691,Boomers,81876,43557944,9715
992,Ukraine,2009,female,25-34 years,186,3494937,5.32,Ukraine2009,,"117,227,769,792",2691,Generation X,81876,43557944,9715
993,Ukraine,2009,female,15-24 years,148,3267238,4.53,Ukraine2009,,"117,227,769,792",2691,Millenials,81876,43557944,9715
994,Ukraine,2009,male,5-14 years,34,2136975,1.59,Ukraine2009,,"117,227,769,792",2691,Generation Z,81876,43557944,9715
995,Ukraine,2009,female,5-14 years,19,2027867,0.94,Ukraine2009,,"117,227,769,792",2691,Generation Z,81876,43557944,9715
996,Ukraine,2010,male,75+ years,495,804695,61.51,Ukraine2010,0.732,"136,013,155,905",3141,Silent,81876,43296809,9089
997,Ukraine,2010,male,55-74 years,1827,3866232,47.26,Ukraine2010,0.732,"136,013,155,905",3141,Silent,81876,43296809,9089
998,Ukraine,2010,male,35-54 years,2853,6203439,45.99,Ukraine2010,0.732,"136,013,155,905",3141,Generation X,81876,43296809,9089
999,Ukraine,2010,male,25-34 years,1457,3589324,40.59,Ukraine2010,0.732,"136,013,155,905",3141,Generation X,81876,43296809,9089
1000,Ukraine,2010,male,15-24 years,843,3271660,25.77,Ukraine2010,0.732,"136,013,155,905",3141,Millenials,81876,43296809,9089
1001,Ukraine,2010,female,75+ years,303,2016954,15.02,Ukraine2010,0.732,"136,013,155,905",3141,Silent,81876,43296809,9089
1002,Ukraine,2010,female,55-74 years,479,5860094,8.17,Ukraine2010,0.732,"136,013,155,905",3141,Silent,81876,43296809,9089
1003,Ukraine,2010,female,35-54 years,458,6928455,6.61,Ukraine2010,0.732,"136,013,155,905",3141,Generation X,81876,43296809,9089
1004,Ukraine,2010,female,15-24 years,154,3125122,4.93,Ukraine2010,0.732,"136,013,155,905",3141,Millenials,81876,43296809,9089
1005,Ukraine,2010,female,25-34 years,170,3534635,4.81,Ukraine2010,0.732,"136,013,155,905",3141,Generation X,81876,43296809,9089
1006,Ukraine,2010,male,5-14 years,35,2102478,1.66,Ukraine2010,0.732,"136,013,155,905",3141,Generation Z,81876,43296809,9089
1007,Ukraine,2010,female,5-14 years,15,1993721,0.75,Ukraine2010,0.732,"136,013,155,905",3141,Generation Z,81876,43296809,9089
1008,Ukraine,2011,male,75+ years,531,830200,63.96,Ukraine2011,0.738,"163,159,671,670",3788,Silent,81876,43074791,8973
1009,Ukraine,2011,male,55-74 years,1761,3877753,45.41,Ukraine2011,0.738,"163,159,671,670",3788,Boomers,81876,43074791,8973
1010,Ukraine,2011,male,35-54 years,2664,6194997,43.0,Ukraine2011,0.738,"163,159,671,670",3788,Generation X,81876,43074791,8973
1011,Ukraine,2011,male,25-34 years,1457,3638908,40.04,Ukraine2011,0.738,"163,159,671,670",3788,Millenials,81876,43074791,8973
1012,Ukraine,2011,male,15-24 years,850,3114554,27.29,Ukraine2011,0.738,"163,159,671,670",3788,Millenials,81876,43074791,8973
1013,Ukraine,2011,female,75+ years,311,2047428,15.19,Ukraine2011,0.738,"163,159,671,670",3788,Silent,81876,43074791,8973
1014,Ukraine,2011,female,55-74 years,552,5873828,9.4,Ukraine2011,0.738,"163,159,671,670",3788,Boomers,81876,43074791,8973
1015,Ukraine,2011,female,35-54 years,464,6890333,6.73,Ukraine2011,0.738,"163,159,671,670",3788,Generation X,81876,43074791,8973
1016,Ukraine,2011,female,15-24 years,157,2973653,5.28,Ukraine2011,0.738,"163,159,671,670",3788,Millenials,81876,43074791,8973
1017,Ukraine,2011,female,25-34 years,160,3570316,4.48,Ukraine2011,0.738,"163,159,671,670",3788,Millenials,81876,43074791,8973
1018,Ukraine,2011,male,5-14 years,46,2085831,2.21,Ukraine2011,0.738,"163,159,671,670",3788,Generation Z,81876,43074791,8973
1019,Ukraine,2011,female,5-14 years,20,1976990,1.01,Ukraine2011,0.738,"163,159,671,670",3788,Generation Z,81876,43074791,8973
1020,Ukraine,2012,male,75+ years,590,878262,67.18,Ukraine2012,0.743,"175,781,379,051",4096,Silent,81876,42915935,9058
1021,Ukraine,2012,male,55-74 years,1768,3880830,45.56,Ukraine2012,0.743,"175,781,379,051",4096,Boomers,81876,42915935,9058
1022,Ukraine,2012,male,35-54 years,2680,6175567,43.4,Ukraine2012,0.743,"175,781,379,051",4096,Generation X,81876,42915935,9058
1023,Ukraine,2012,male,25-34 years,1450,3692383,39.27,Ukraine2012,0.743,"175,781,379,051",4096,Millenials,81876,42915935,9058
1024,Ukraine,2012,male,15-24 years,838,2960881,28.3,Ukraine2012,0.743,"175,781,379,051",4096,Millenials,81876,42915935,9058
1025,Ukraine,2012,female,75+ years,347,2131156,16.28,Ukraine2012,0.743,"175,781,379,051",4096,Silent,81876,42915935,9058
1026,Ukraine,2012,female,55-74 years,524,5852504,8.95,Ukraine2012,0.743,"175,781,379,051",4096,Boomers,81876,42915935,9058
1027,Ukraine,2012,female,35-54 years,494,6837697,7.22,Ukraine2012,0.743,"175,781,379,051",4096,Generation X,81876,42915935,9058
1028,Ukraine,2012,female,25-34 years,186,3607893,5.16,Ukraine2012,0.743,"175,781,379,051",4096,Millenials,81876,42915935,9058
1029,Ukraine,2012,female,15-24 years,126,2819749,4.47,Ukraine2012,0.743,"175,781,379,051",4096,Millenials,81876,42915935,9058
1030,Ukraine,2012,male,5-14 years,35,2094456,1.67,Ukraine2012,0.743,"175,781,379,051",4096,Generation Z,81876,42915935,9058
1031,Ukraine,2012,female,5-14 years,20,1984557,1.01,Ukraine2012,0.743,"175,781,379,051",4096,Generation Z,81876,42915935,9058
1032,Ukraine,2014,male,75+ years,608,919141,66.15,Ukraine2014,0.747,"133,503,411,376",3299,Silent,81876,40464165,7968
1033,Ukraine,2014,male,55-74 years,1558,3702856,42.08,Ukraine2014,0.747,"133,503,411,376",3299,Boomers,81876,40464165,7968
1034,Ukraine,2014,male,35-54 years,2363,5814873,40.64,Ukraine2014,0.747,"133,503,411,376",3299,Generation X,81876,40464165,7968
1035,Ukraine,2014,male,25-34 years,1302,3543016,36.75,Ukraine2014,0.747,"133,503,411,376",3299,Millenials,81876,40464165,7968
1036,Ukraine,2014,male,15-24 years,560,2541203,22.04,Ukraine2014,0.747,"133,503,411,376",3299,Millenials,81876,40464165,7968
1037,Ukraine,2014,female,75+ years,339,2203221,15.39,Ukraine2014,0.747,"133,503,411,376",3299,Silent,81876,40464165,7968
1038,Ukraine,2014,female,55-74 years,465,5487093,8.47,Ukraine2014,0.747,"133,503,411,376",3299,Boomers,81876,40464165,7968
1039,Ukraine,2014,female,35-54 years,423,6365806,6.64,Ukraine2014,0.747,"133,503,411,376",3299,Generation X,81876,40464165,7968
1040,Ukraine,2014,female,25-34 years,197,3444110,5.72,Ukraine2014,0.747,"133,503,411,376",3299,Millenials,81876,40464165,7968
1041,Ukraine,2014,female,15-24 years,118,2408666,4.9,Ukraine2014,0.747,"133,503,411,376",3299,Millenials,81876,40464165,7968
1042,Ukraine,2014,male,5-14 years,21,2074827,1.01,Ukraine2014,0.747,"133,503,411,376",3299,Generation Z,81876,40464165,7968
1043,Ukraine,2014,female,5-14 years,14,1959353,0.71,Ukraine2014,0.747,"133,503,411,376",3299,Generation Z,81876,40464165,7968
1044,Ukraine,2015,male,75+ years,669,942786,70.96,Ukraine2015,,"91,030,959,455",2256,Silent,81876,40345446,7574
