,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
921,Argentina,2012,female,75+ years,33,1282726,2.57,Argentina2012,0.831,"545,982,375,701",14203,Silent
922,Argentina,2012,male,5-14 years,29,3615254,0.8,Argentina2012,0.831,"545,982,375,701",14203,Generation Z
923,Argentina,2012,female,5-14 years,17,3494571,0.49,Argentina2012,0.831,"545,982,375,701",14203,Generation Z
924,Argentina,2013,male,75+ years,168,699046,24.03,Argentina2013,0.833,"552,025,140,252",14206,Silent
925,Argentina,2013,male,15-24 years,696,3486661,19.96,Argentina2013,0.833,"552,025,140,252",14206,Millenials
926,Argentina,2013,male,25-34 years,499,3271373,15.25,Argentina2013,0.833,"552,025,140,252",14206,Millenials
927,Argentina,2013,male,55-74 years,398,2894129,13.75,Argentina2013,0.833,"552,025,140,252",14206,Boomers
928,Argentina,2013,male,35-54 years,604,4950850,12.2,Argentina2013,0.833,"552,025,140,252",14206,Generation X
929,Argentina,2013,female,15-24 years,167,3384642,4.93,Argentina2013,0.833,"552,025,140,252",14206,Millenials
930,Argentina,2013,female,25-34 years,102,3226464,3.16,Argentina2013,0.833,"552,025,140,252",14206,Millenials
931,Argentina,2013,female,35-54 years,157,5099167,3.08,Argentina2013,0.833,"552,025,140,252",14206,Generation X
932,Argentina,2013,female,55-74 years,102,3390673,3.01,Argentina2013,0.833,"552,025,140,252",14206,Boomers
933,Argentina,2013,female,75+ years,29,1303352,2.23,Argentina2013,0.833,"552,025,140,252",14206,Silent
934,Argentina,2013,female,5-14 years,32,3515742,0.91,Argentina2013,0.833,"552,025,140,252",14206,Generation Z
935,Argentina,2013,male,5-14 years,33,3637026,0.91,Argentina2013,0.833,"552,025,140,252",14206,Generation Z
936,Argentina,2014,male,75+ years,192,706897,27.16,Argentina2014,0.836,"526,319,673,732",13400,Silent
937,Argentina,2014,male,15-24 years,738,3492454,21.13,Argentina2014,0.836,"526,319,673,732",13400,Millenials
938,Argentina,2014,male,25-34 years,531,3276955,16.2,Argentina2014,0.836,"526,319,673,732",13400,Millenials
939,Argentina,2014,male,55-74 years,405,2951616,13.72,Argentina2014,0.836,"526,319,673,732",13400,Boomers
940,Argentina,2014,male,35-54 years,644,5060862,12.73,Argentina2014,0.836,"526,319,673,732",13400,Generation X
941,Argentina,2014,female,15-24 years,204,3388324,6.02,Argentina2014,0.836,"526,319,673,732",13400,Millenials
942,Argentina,2014,female,35-54 years,196,5203634,3.77,Argentina2014,0.836,"526,319,673,732",13400,Generation X
943,Argentina,2014,female,25-34 years,118,3227239,3.66,Argentina2014,0.836,"526,319,673,732",13400,Millenials
944,Argentina,2014,female,55-74 years,109,3454994,3.15,Argentina2014,0.836,"526,319,673,732",13400,Boomers
945,Argentina,2014,female,75+ years,25,1323654,1.89,Argentina2014,0.836,"526,319,673,732",13400,Silent
946,Argentina,2014,female,5-14 years,35,3533961,0.99,Argentina2014,0.836,"526,319,673,732",13400,Generation Z
947,Argentina,2014,male,5-14 years,34,3655965,0.93,Argentina2014,0.836,"526,319,673,732",13400,Generation Z
948,Argentina,2015,male,75+ years,245,712691,34.38,Argentina2015,,"594,749,285,413",14981,Silent
949,Argentina,2015,male,15-24 years,656,3500580,18.74,Argentina2015,,"594,749,285,413",14981,Millenials
950,Argentina,2015,male,55-74 years,431,3011963,14.31,Argentina2015,,"594,749,285,413",14981,Boomers
951,Argentina,2015,male,25-34 years,465,3289927,14.13,Argentina2015,,"594,749,285,413",14981,Millenials
952,Argentina,2015,male,35-54 years,633,5166179,12.25,Argentina2015,,"594,749,285,413",14981,Generation X
953,Argentina,2015,female,15-24 years,153,3394201,4.51,Argentina2015,,"594,749,285,413",14981,Millenials
954,Argentina,2015,female,55-74 years,125,3520779,3.55,Argentina2015,,"594,749,285,413",14981,Boomers
955,Argentina,2015,female,25-34 years,114,3235582,3.52,Argentina2015,,"594,749,285,413",14981,Millenials
956,Argentina,2015,female,35-54 years,166,5301368,3.13,Argentina2015,,"594,749,285,413",14981,Generation X
957,Argentina,2015,female,75+ years,27,1344980,2.01,Argentina2015,,"594,749,285,413",14981,Silent
958,Argentina,2015,male,5-14 years,39,3672155,1.06,Argentina2015,,"594,749,285,413",14981,Generation Z
959,Argentina,2015,female,5-14 years,19,3549219,0.54,Argentina2015,,"594,749,285,413",14981,Generation Z
1128,Armenia,2006,male,75+ years,6,48123,12.47,Armenia2006,,"6,384,451,606",2310,Silent
1129,Armenia,2006,male,55-74 years,21,184526,11.38,Armenia2006,,"6,384,451,606",2310,Silent
1130,Armenia,2006,male,35-54 years,17,367346,4.63,Armenia2006,,"6,384,451,606",2310,Boomers
1131,Armenia,2006,male,15-24 years,10,276127,3.62,Armenia2006,,"6,384,451,606",2310,Millenials
1132,Armenia,2006,female,55-74 years,8,238745,3.35,Armenia2006,,"6,384,451,606",2310,Silent
1133,Armenia,2006,male,25-34 years,6,188382,3.19,Armenia2006,,"6,384,451,606",2310,Generation X
1134,Armenia,2006,female,75+ years,2,78684,2.54,Armenia2006,,"6,384,451,606",2310,Silent
1135,Armenia,2006,female,35-54 years,5,450477,1.11,Armenia2006,,"6,384,451,606",2310,Boomers
1136,Armenia,2006,female,25-34 years,2,215884,0.93,Armenia2006,,"6,384,451,606",2310,Generation X
1137,Armenia,2006,male,5-14 years,1,221941,0.45,Armenia2006,,"6,384,451,606",2310,Millenials
1138,Armenia,2006,female,15-24 years,0,290966,0.0,Armenia2006,,"6,384,451,606",2310,Millenials
1139,Armenia,2006,female,5-14 years,0,203195,0.0,Armenia2006,,"6,384,451,606",2310,Millenials
1140,Armenia,2007,male,75+ years,7,49296,14.2,Armenia2007,,"9,206,301,700",3366,Silent
1141,Armenia,2007,male,55-74 years,13,185290,7.02,Armenia2007,,"9,206,301,700",3366,Silent
1142,Armenia,2007,male,35-54 years,19,362189,5.25,Armenia2007,,"9,206,301,700",3366,Boomers
1143,Armenia,2007,female,55-74 years,8,240998,3.32,Armenia2007,,"9,206,301,700",3366,Silent
1144,Armenia,2007,male,15-24 years,7,272188,2.57,Armenia2007,,"9,206,301,700",3366,Millenials
1145,Armenia,2007,male,25-34 years,4,191561,2.09,Armenia2007,,"9,206,301,700",3366,Generation X
1146,Armenia,2007,female,35-54 years,8,444817,1.8,Armenia2007,,"9,206,301,700",3366,Boomers
1147,Armenia,2007,female,75+ years,1,79210,1.26,Armenia2007,,"9,206,301,700",3366,Silent
1148,Armenia,2007,female,15-24 years,3,288510,1.04,Armenia2007,,"9,206,301,700",3366,Millenials
1149,Armenia,2007,male,5-14 years,1,210620,0.47,Armenia2007,,"9,206,301,700",3366,Generation Z
1150,Armenia,2007,female,25-34 years,0,220144,0.0,Armenia2007,,"9,206,301,700",3366,Generation X
1151,Armenia,2007,female,5-14 years,0,190490,0.0,Armenia2007,,"9,206,301,700",3366,Generation Z
1152,Armenia,2008,male,75+ years,7,46886,14.93,Armenia2008,,"11,662,040,714",3829,Silent
1153,Armenia,2008,male,55-74 years,18,198978,9.05,Armenia2008,,"11,662,040,714",3829,Silent
1154,Armenia,2008,male,35-54 years,11,429649,2.56,Armenia2008,,"11,662,040,714",3829,Boomers
1155,Armenia,2008,female,35-54 years,10,477501,2.09,Armenia2008,,"11,662,040,714",3829,Boomers
1156,Armenia,2008,female,55-74 years,5,260264,1.92,Armenia2008,,"11,662,040,714",3829,Silent
1157,Armenia,2008,male,25-34 years,4,250190,1.6,Armenia2008,,"11,662,040,714",3829,Generation X
1158,Armenia,2008,male,15-24 years,3,317794,0.94,Armenia2008,,"11,662,040,714",3829,Millenials
1159,Armenia,2008,female,25-34 years,2,254728,0.79,Armenia2008,,"11,662,040,714",3829,Generation X
1160,Armenia,2008,female,5-14 years,1,198065,0.5,Armenia2008,,"11,662,040,714",3829,Generation Z
1161,Armenia,2008,male,5-14 years,1,220896,0.45,Armenia2008,,"11,662,040,714",3829,Generation Z
1162,Armenia,2008,female,15-24 years,1,309009,0.32,Armenia2008,,"11,662,040,714",3829,Millenials
1163,Armenia,2008,female,75+ years,0,81431,0.0,Armenia2008,,"11,662,040,714",3829,Silent
1164,Armenia,2009,male,75+ years,8,50759,15.76,Armenia2009,,"8,647,936,748",3215,Silent
1165,Armenia,2009,male,55-74 years,11,189632,5.8,Armenia2009,,"8,647,936,748",3215,Silent
1166,Armenia,2009,male,35-54 years,17,351694,4.83,Armenia2009,,"8,647,936,748",3215,Boomers
1167,Armenia,2009,male,15-24 years,5,259772,1.92,Armenia2009,,"8,647,936,748",3215,Millenials
1168,Armenia,2009,female,75+ years,1,79728,1.25,Armenia2009,,"8,647,936,748",3215,Silent
1169,Armenia,2009,female,55-74 years,3,248767,1.21,Armenia2009,,"8,647,936,748",3215,Silent
1170,Armenia,2009,male,25-34 years,2,198646,1.01,Armenia2009,,"8,647,936,748",3215,Generation X
1171,Armenia,2009,female,25-34 years,2,230582,0.87,Armenia2009,,"8,647,936,748",3215,Generation X
1172,Armenia,2009,female,35-54 years,3,433390,0.69,Armenia2009,,"8,647,936,748",3215,Boomers
1173,Armenia,2009,female,15-24 years,1,278535,0.36,Armenia2009,,"8,647,936,748",3215,Millenials
1174,Armenia,2009,female,5-14 years,0,172560,0.0,Armenia2009,,"8,647,936,748",3215,Generation Z
1175,Armenia,2009,male,5-14 years,0,195630,0.0,Armenia2009,,"8,647,936,748",3215,Generation Z
1176,Armenia,2010,male,75+ years,6,52333,11.47,Armenia2010,0.721,"9,260,284,938",3460,Silent
1177,Armenia,2010,male,55-74 years,13,193100,6.73,Armenia2010,0.721,"9,260,284,938",3460,Silent
1178,Armenia,2010,male,25-34 years,10,202936,4.93,Armenia2010,0.721,"9,260,284,938",3460,Generation X
1179,Armenia,2010,male,35-54 years,15,346739,4.33,Armenia2010,0.721,"9,260,284,938",3460,Generation X
1180,Armenia,2010,male,15-24 years,8,252152,3.17,Armenia2010,0.721,"9,260,284,938",3460,Millenials
1181,Armenia,2010,female,55-74 years,7,253182,2.76,Armenia2010,0.721,"9,260,284,938",3460,Silent
1182,Armenia,2010,female,75+ years,2,81770,2.45,Armenia2010,0.721,"9,260,284,938",3460,Silent
1183,Armenia,2010,female,5-14 years,2,167142,1.2,Armenia2010,0.721,"9,260,284,938",3460,Generation Z
1184,Armenia,2010,female,35-54 years,5,427571,1.17,Armenia2010,0.721,"9,260,284,938",3460,Generation X
1185,Armenia,2010,male,5-14 years,2,191722,1.04,Armenia2010,0.721,"9,260,284,938",3460,Generation Z
1186,Armenia,2010,female,15-24 years,2,270727,0.74,Armenia2010,0.721,"9,260,284,938",3460,Millenials
1187,Armenia,2010,female,25-34 years,1,236851,0.42,Armenia2010,0.721,"9,260,284,938",3460,Generation X
1188,Armenia,2011,female,75+ years,6,86643,6.92,Armenia2011,0.723,"10,142,111,334",3798,Silent
1189,Armenia,2011,male,35-54 years,23,341199,6.74,Armenia2011,0.723,"10,142,111,334",3798,Generation X
1190,Armenia,2011,male,55-74 years,11,194982,5.64,Armenia2011,0.723,"10,142,111,334",3798,Boomers
1191,Armenia,2011,male,25-34 years,8,209914,3.81,Armenia2011,0.723,"10,142,111,334",3798,Millenials
1192,Armenia,2011,male,75+ years,2,55565,3.6,Armenia2011,0.723,"10,142,111,334",3798,Silent
1193,Armenia,2011,male,15-24 years,7,245227,2.85,Armenia2011,0.723,"10,142,111,334",3798,Millenials
1194,Armenia,2011,female,15-24 years,4,259823,1.54,Armenia2011,0.723,"10,142,111,334",3798,Millenials
1195,Armenia,2011,female,55-74 years,3,256541,1.17,Armenia2011,0.723,"10,142,111,334",3798,Boomers
1196,Armenia,2011,female,35-54 years,3,422179,0.71,Armenia2011,0.723,"10,142,111,334",3798,Generation X
1197,Armenia,2011,female,25-34 years,0,244912,0.0,Armenia2011,0.723,"10,142,111,334",3798,Millenials
1198,Armenia,2011,female,5-14 years,0,164004,0.0,Armenia2011,0.723,"10,142,111,334",3798,Generation Z
1199,Armenia,2011,male,5-14 years,0,189377,0.0,Armenia2011,0.723,"10,142,111,334",3798,Generation Z
1200,Armenia,2012,male,75+ years,5,56598,8.83,Armenia2012,0.728,"10,619,320,049",3773,Silent
1201,Armenia,2012,male,35-54 years,26,376743,6.9,Armenia2012,0.728,"10,619,320,049",3773,Generation X
1202,Armenia,2012,male,55-74 years,11,212482,5.18,Armenia2012,0.728,"10,619,320,049",3773,Boomers
1203,Armenia,2012,male,25-34 years,11,245443,4.48,Armenia2012,0.728,"10,619,320,049",3773,Millenials
1204,Armenia,2012,female,75+ years,3,91237,3.29,Armenia2012,0.728,"10,619,320,049",3773,Silent
1205,Armenia,2012,male,15-24 years,5,255119,1.96,Armenia2012,0.728,"10,619,320,049",3773,Millenials
1206,Armenia,2012,female,35-54 years,7,428953,1.63,Armenia2012,0.728,"10,619,320,049",3773,Generation X
1207,Armenia,2012,female,25-34 years,4,259768,1.54,Armenia2012,0.728,"10,619,320,049",3773,Millenials
1208,Armenia,2012,female,55-74 years,4,273394,1.46,Armenia2012,0.728,"10,619,320,049",3773,Boomers
1209,Armenia,2012,female,15-24 years,2,255088,0.78,Armenia2012,0.728,"10,619,320,049",3773,Millenials
1210,Armenia,2012,male,5-14 years,1,192409,0.52,Armenia2012,0.728,"10,619,320,049",3773,Generation Z
1211,Armenia,2012,female,5-14 years,0,167066,0.0,Armenia2012,0.728,"10,619,320,049",3773,Generation Z
1212,Armenia,2013,male,75+ years,7,58640,11.94,Armenia2013,0.731,"11,121,465,767",3957,Silent
1213,Armenia,2013,female,75+ years,6,95093,6.31,Armenia2013,0.731,"11,121,465,767",3957,Silent
1214,Armenia,2013,male,55-74 years,11,218063,5.04,Armenia2013,0.731,"11,121,465,767",3957,Boomers
1215,Armenia,2013,female,55-74 years,11,280566,3.92,Armenia2013,0.731,"11,121,465,767",3957,Boomers
1216,Armenia,2013,male,25-34 years,9,250487,3.59,Armenia2013,0.731,"11,121,465,767",3957,Millenials
1217,Armenia,2013,male,35-54 years,13,370440,3.51,Armenia2013,0.731,"11,121,465,767",3957,Generation X
1218,Armenia,2013,female,35-54 years,6,423841,1.42,Armenia2013,0.731,"11,121,465,767",3957,Generation X
1219,Armenia,2013,male,15-24 years,2,243687,0.82,Armenia2013,0.731,"11,121,465,767",3957,Millenials
1220,Armenia,2013,male,5-14 years,1,193754,0.52,Armenia2013,0.731,"11,121,465,767",3957,Generation Z
1221,Armenia,2013,female,15-24 years,1,242386,0.41,Armenia2013,0.731,"11,121,465,767",3957,Millenials
1222,Armenia,2013,female,25-34 years,0,265616,0.0,Armenia2013,0.731,"11,121,465,767",3957,Millenials
1223,Armenia,2013,female,5-14 years,0,168091,0.0,Armenia2013,0.731,"11,121,465,767",3957,Generation Z
1224,Armenia,2014,male,75+ years,9,60108,14.97,Armenia2014,0.733,"11,609,512,940",4142,Silent
1225,Armenia,2014,female,75+ years,6,98118,6.12,Armenia2014,0.733,"11,609,512,940",4142,Silent
1226,Armenia,2014,male,55-74 years,12,224430,5.35,Armenia2014,0.733,"11,609,512,940",4142,Boomers
1227,Armenia,2014,male,35-54 years,13,363362,3.58,Armenia2014,0.733,"11,609,512,940",4142,Generation X
1228,Armenia,2014,male,25-34 years,6,253461,2.37,Armenia2014,0.733,"11,609,512,940",4142,Millenials
1229,Armenia,2014,female,55-74 years,4,288822,1.38,Armenia2014,0.733,"11,609,512,940",4142,Boomers
1230,Armenia,2014,male,15-24 years,3,230760,1.3,Armenia2014,0.733,"11,609,512,940",4142,Millenials
1231,Armenia,2014,female,15-24 years,2,227895,0.88,Armenia2014,0.733,"11,609,512,940",4142,Millenials
1232,Armenia,2014,female,5-14 years,1,171332,0.58,Armenia2014,0.733,"11,609,512,940",4142,Generation Z
1233,Armenia,2014,female,35-54 years,2,417829,0.48,Armenia2014,0.733,"11,609,512,940",4142,Generation X
1234,Armenia,2014,female,25-34 years,0,269937,0.0,Armenia2014,0.733,"11,609,512,940",4142,Millenials
1235,Armenia,2014,male,5-14 years,0,196975,0.0,Armenia2014,0.733,"11,609,512,940",4142,Generation Z
1236,Armenia,2015,male,75+ years,12,61355,19.56,Armenia2015,,"10,553,337,673",3775,Silent
1237,Armenia,2015,male,55-74 years,16,231213,6.92,Armenia2015,,"10,553,337,673",3775,Boomers
1238,Armenia,2015,female,75+ years,5,100754,4.96,Armenia2015,,"10,553,337,673",3775,Silent
1239,Armenia,2015,male,35-54 years,15,356715,4.21,Armenia2015,,"10,553,337,673",3775,Generation X
1240,Armenia,2015,male,25-34 years,10,255540,3.91,Armenia2015,,"10,553,337,673",3775,Millenials
1241,Armenia,2015,female,55-74 years,5,297936,1.68,Armenia2015,,"10,553,337,673",3775,Boomers
1242,Armenia,2015,female,15-24 years,3,212010,1.42,Armenia2015,,"10,553,337,673",3775,Millenials
1243,Armenia,2015,female,35-54 years,4,412360,0.97,Armenia2015,,"10,553,337,673",3775,Generation X
1244,Armenia,2015,male,15-24 years,2,216876,0.92,Armenia2015,,"10,553,337,673",3775,Millenials
1245,Armenia,2015,female,25-34 years,2,274108,0.73,Armenia2015,,"10,553,337,673",3775,Millenials
1246,Armenia,2015,female,5-14 years,0,175417,0.0,Armenia2015,,"10,553,337,673",3775,Generation Z
1247,Armenia,2015,male,5-14 years,0,201051,0.0,Armenia2015,,"10,553,337,673",3775,Generation Z
1354,Aruba,2006,male,25-34 years,4,5994,66.73,Aruba2006,,"2,421,474,860",25622,Generation X
1355,Aruba,2006,male,35-54 years,3,16086,18.65,Aruba2006,,"2,421,474,860",25622,Boomers
1356,Aruba,2006,female,35-54 years,2,18297,10.93,Aruba2006,,"2,421,474,860",25622,Boomers
1357,Aruba,2006,female,15-24 years,0,6736,0.0,Aruba2006,,"2,421,474,860",25622,Millenials
1358,Aruba,2006,female,25-34 years,0,6928,0.0,Aruba2006,,"2,421,474,860",25622,Generation X
1359,Aruba,2006,female,5-14 years,0,7507,0.0,Aruba2006,,"2,421,474,860",25622,Millenials
1360,Aruba,2006,female,55-74 years,0,8553,0.0,Aruba2006,,"2,421,474,860",25622,Silent
1361,Aruba,2006,female,75+ years,0,1772,0.0,Aruba2006,,"2,421,474,860",25622,Silent
1362,Aruba,2006,male,15-24 years,0,6519,0.0,Aruba2006,,"2,421,474,860",25622,Millenials
1363,Aruba,2006,male,5-14 years,0,7575,0.0,Aruba2006,,"2,421,474,860",25622,Millenials
1364,Aruba,2006,male,55-74 years,0,7316,0.0,Aruba2006,,"2,421,474,860",25622,Silent
1365,Aruba,2006,male,75+ years,0,1225,0.0,Aruba2006,,"2,421,474,860",25622,Silent
1366,Aruba,2007,male,25-34 years,2,5935,33.7,Aruba2007,,"2,623,726,257",27672,Generation X
1367,Aruba,2007,male,35-54 years,3,16040,18.7,Aruba2007,,"2,623,726,257",27672,Boomers
1368,Aruba,2007,male,15-24 years,1,6440,15.53,Aruba2007,,"2,623,726,257",27672,Millenials
1369,Aruba,2007,male,55-74 years,1,7641,13.09,Aruba2007,,"2,623,726,257",27672,Silent
1370,Aruba,2007,female,55-74 years,1,8952,11.17,Aruba2007,,"2,623,726,257",27672,Silent
1371,Aruba,2007,female,15-24 years,0,6548,0.0,Aruba2007,,"2,623,726,257",27672,Millenials
1372,Aruba,2007,female,25-34 years,0,6847,0.0,Aruba2007,,"2,623,726,257",27672,Generation X
1373,Aruba,2007,female,35-54 years,0,18313,0.0,Aruba2007,,"2,623,726,257",27672,Boomers
1374,Aruba,2007,female,5-14 years,0,7391,0.0,Aruba2007,,"2,623,726,257",27672,Generation Z
1375,Aruba,2007,female,75+ years,0,1890,0.0,Aruba2007,,"2,623,726,257",27672,Silent
1376,Aruba,2007,male,5-14 years,0,7537,0.0,Aruba2007,,"2,623,726,257",27672,Generation Z
1377,Aruba,2007,male,75+ years,0,1280,0.0,Aruba2007,,"2,623,726,257",27672,Silent
1378,Aruba,2008,male,25-34 years,1,5849,17.1,Aruba2008,,"2,791,960,894",29447,Generation X
1379,Aruba,2008,male,55-74 years,1,7959,12.56,Aruba2008,,"2,791,960,894",29447,Silent
1380,Aruba,2008,male,35-54 years,1,15912,6.28,Aruba2008,,"2,791,960,894",29447,Boomers
1381,Aruba,2008,female,35-54 years,1,18191,5.5,Aruba2008,,"2,791,960,894",29447,Boomers
1382,Aruba,2008,female,15-24 years,0,6335,0.0,Aruba2008,,"2,791,960,894",29447,Millenials
1383,Aruba,2008,female,25-34 years,0,6757,0.0,Aruba2008,,"2,791,960,894",29447,Generation X
1384,Aruba,2008,female,5-14 years,0,7269,0.0,Aruba2008,,"2,791,960,894",29447,Generation Z
1385,Aruba,2008,female,55-74 years,0,9341,0.0,Aruba2008,,"2,791,960,894",29447,Silent
1386,Aruba,2008,female,75+ years,0,2007,0.0,Aruba2008,,"2,791,960,894",29447,Silent
1387,Aruba,2008,male,15-24 years,0,6385,0.0,Aruba2008,,"2,791,960,894",29447,Millenials
1388,Aruba,2008,male,5-14 years,0,7476,0.0,Aruba2008,,"2,791,960,894",29447,Generation Z
1389,Aruba,2008,male,75+ years,0,1333,0.0,Aruba2008,,"2,791,960,894",29447,Silent
1390,Aruba,2009,male,25-34 years,1,5729,17.46,Aruba2009,,"2,498,932,961",26361,Generation X
